,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
648,0.202,https://api.spotify.com/v1/audio-analysis/5vJ7a1yk3CVXKAWvK1xfn2,0.695,122045,0.923,5vJ7a1yk3CVXKAWvK1xfn2,0.0,8,0.497,-4.063,1,0.0479,138.097,4,https://api.spotify.com/v1/tracks/5vJ7a1yk3CVXKAWvK1xfn2,audio_features,spotify:track:5vJ7a1yk3CVXKAWvK1xfn2,0.967
649,0.24,https://api.spotify.com/v1/audio-analysis/7EEYVAqbZWNh4nKUUoCUMQ,0.705,177305,0.633,7EEYVAqbZWNh4nKUUoCUMQ,0.0,2,0.159,-7.193,0,0.0377,119.979,4,https://api.spotify.com/v1/tracks/7EEYVAqbZWNh4nKUUoCUMQ,audio_features,spotify:track:7EEYVAqbZWNh4nKUUoCUMQ,0.304
650,0.218,https://api.spotify.com/v1/audio-analysis/1Fv767CH5YFrjo6HwzHnpR,0.646,211000,0.735,1Fv767CH5YFrjo6HwzHnpR,0.0,10,0.389,-7.197,0,0.355,179.861,3,https://api.spotify.com/v1/tracks/1Fv767CH5YFrjo6HwzHnpR,audio_features,spotify:track:1Fv767CH5YFrjo6HwzHnpR,0.37
651,0.254,https://api.spotify.com/v1/audio-analysis/4hkaPHXpf0QyuEuitgvWMI,0.697,221000,0.529,4hkaPHXpf0QyuEuitgvWMI,0.0,1,0.1,-6.902,1,0.204,144.103,4,https://api.spotify.com/v1/tracks/4hkaPHXpf0QyuEuitgvWMI,audio_features,spotify:track:4hkaPHXpf0QyuEuitgvWMI,0.0706
652,0.0852,https://api.spotify.com/v1/audio-analysis/5BApvdlSsPBHVr5i0ItN50,0.771,196653,0.816,5BApvdlSsPBHVr5i0ItN50,0.0,8,0.151,-4.028,0,0.125,120.111,4,https://api.spotify.com/v1/tracks/5BApvdlSsPBHVr5i0ItN50,audio_features,spotify:track:5BApvdlSsPBHVr5i0ItN50,0.728
653,0.189,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,0.735,262960,0.478,2FRnf9qhLbvw8fu4IBXx78,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,audio_features,spotify:track:2FRnf9qhLbvw8fu4IBXx78,0.947
654,0.763,https://api.spotify.com/v1/audio-analysis/4x7IFpojxXtZfxf2vzqVQB,0.767,284533,0.56,4x7IFpojxXtZfxf2vzqVQB,4.3e-05,2,0.103,-11.106,1,0.0282,111.031,4,https://api.spotify.com/v1/tracks/4x7IFpojxXtZfxf2vzqVQB,audio_features,spotify:track:4x7IFpojxXtZfxf2vzqVQB,0.75
655,0.478,https://api.spotify.com/v1/audio-analysis/2091VoRuYGLceKmindxKbH,0.784,162733,0.726,2091VoRuYGLceKmindxKbH,0.0,9,0.107,-7.568,0,0.326,102.897,4,https://api.spotify.com/v1/tracks/2091VoRuYGLceKmindxKbH,audio_features,spotify:track:2091VoRuYGLceKmindxKbH,0.569
656,0.391,https://api.spotify.com/v1/audio-analysis/5r92kwIILRpoYJavBJylu2,0.841,260537,0.79,5r92kwIILRpoYJavBJylu2,0.000364,4,0.143,-6.691,0,0.15,152.032,4,https://api.spotify.com/v1/tracks/5r92kwIILRpoYJavBJylu2,audio_features,spotify:track:5r92kwIILRpoYJavBJylu2,0.872
657,0.31,https://api.spotify.com/v1/audio-analysis/1n7NF1keXJfu8M0dMvqPrH,0.814,177387,0.619,1n7NF1keXJfu8M0dMvqPrH,1.49e-05,10,0.0899,-8.641,0,0.181,93.98,4,https://api.spotify.com/v1/tracks/1n7NF1keXJfu8M0dMvqPrH,audio_features,spotify:track:1n7NF1keXJfu8M0dMvqPrH,0.555
658,0.146,https://api.spotify.com/v1/audio-analysis/2bXZOEsrwG5jTyULfSWFXT,0.89,210227,0.934,2bXZOEsrwG5jTyULfSWFXT,0.0,10,0.142,-3.89,0,0.145,111.957,4,https://api.spotify.com/v1/tracks/2bXZOEsrwG5jTyULfSWFXT,audio_features,spotify:track:2bXZOEsrwG5jTyULfSWFXT,0.624
659,0.324,https://api.spotify.com/v1/audio-analysis/2pA1oug5Xo7BLEkWSAsO0X,0.816,307800,0.852,2pA1oug5Xo7BLEkWSAsO0X,0.0,11,0.175,-2.394,0,0.313,125.966,4,https://api.spotify.com/v1/tracks/2pA1oug5Xo7BLEkWSAsO0X,audio_features,spotify:track:2pA1oug5Xo7BLEkWSAsO0X,0.356
660,0.303,https://api.spotify.com/v1/audio-analysis/0tKCeCyHDOobh634Mje6hg,0.58,294293,0.461,0tKCeCyHDOobh634Mje6hg,0.0,4,0.125,-10.556,1,0.0289,104.593,4,https://api.spotify.com/v1/tracks/0tKCeCyHDOobh634Mje6hg,audio_features,spotify:track:0tKCeCyHDOobh634Mje6hg,0.322
661,0.639,https://api.spotify.com/v1/audio-analysis/0XAWxj1BLg9TPV7ToWecz7,0.497,179320,0.753,0XAWxj1BLg9TPV7ToWecz7,0.0,11,0.104,-6.126,0,0.0853,127.897,5,https://api.spotify.com/v1/tracks/0XAWxj1BLg9TPV7ToWecz7,audio_features,spotify:track:0XAWxj1BLg9TPV7ToWecz7,0.488
662,0.205,https://api.spotify.com/v1/audio-analysis/6TomSOkzbDd6T9WkxY8RdE,0.752,238557,0.67,6TomSOkzbDd6T9WkxY8RdE,2.31e-06,8,0.0965,-7.121,1,0.0724,138.928,4,https://api.spotify.com/v1/tracks/6TomSOkzbDd6T9WkxY8RdE,audio_features,spotify:track:6TomSOkzbDd6T9WkxY8RdE,0.431
663,0.114,https://api.spotify.com/v1/audio-analysis/3iRT3kNY5h4K29THDNwNzQ,0.947,267187,0.642,3iRT3kNY5h4K29THDNwNzQ,0.0,1,0.0693,-7.337,0,0.102,135.025,4,https://api.spotify.com/v1/tracks/3iRT3kNY5h4K29THDNwNzQ,audio_features,spotify:track:3iRT3kNY5h4K29THDNwNzQ,0.76
664,0.134,https://api.spotify.com/v1/audio-analysis/0fQIB0rVuLNDNlq3B0hij9,0.737,235867,0.635,0fQIB0rVuLNDNlq3B0hij9,0.00373,8,0.108,-8.555,1,0.0344,117.011,4,https://api.spotify.com/v1/tracks/0fQIB0rVuLNDNlq3B0hij9,audio_features,spotify:track:0fQIB0rVuLNDNlq3B0hij9,0.787
665,0.772,https://api.spotify.com/v1/audio-analysis/7dn6WQzScfRGpp7XdTiCj0,0.648,256281,0.465,7dn6WQzScfRGpp7XdTiCj0,1.98e-06,6,0.287,-9.716,0,0.171,103.025,4,https://api.spotify.com/v1/tracks/7dn6WQzScfRGpp7XdTiCj0,audio_features,spotify:track:7dn6WQzScfRGpp7XdTiCj0,0.407
666,0.431,https://api.spotify.com/v1/audio-analysis/4cxCnplIk0T7E6TqIWNbnA,0.357,242707,0.362,4cxCnplIk0T7E6TqIWNbnA,0.0,4,0.0265,-11.75,1,0.0339,123.501,3,https://api.spotify.com/v1/tracks/4cxCnplIk0T7E6TqIWNbnA,audio_features,spotify:track:4cxCnplIk0T7E6TqIWNbnA,0.306
667,0.351,https://api.spotify.com/v1/audio-analysis/0xH4qR6s5TqdzMKRkloBnh,0.825,208947,0.65,0xH4qR6s5TqdzMKRkloBnh,0.0,6,0.13,-6.942,1,0.188,110.892,4,https://api.spotify.com/v1/tracks/0xH4qR6s5TqdzMKRkloBnh,audio_features,spotify:track:0xH4qR6s5TqdzMKRkloBnh,0.358
668,0.563,https://api.spotify.com/v1/audio-analysis/7Avu6qOQMMs7TVsGLgT8ap,0.877,212800,0.6,7Avu6qOQMMs7TVsGLgT8ap,0.0,1,0.0825,-9.299,0,0.288,124.007,4,https://api.spotify.com/v1/tracks/7Avu6qOQMMs7TVsGLgT8ap,audio_features,spotify:track:7Avu6qOQMMs7TVsGLgT8ap,0.529
669,0.245,https://api.spotify.com/v1/audio-analysis/1orn9GlxeBODSMfK1d0d92,0.845,102920,0.611,1orn9GlxeBODSMfK1d0d92,0.0,6,0.101,-5.775,1,0.368,139.693,4,https://api.spotify.com/v1/tracks/1orn9GlxeBODSMfK1d0d92,audio_features,spotify:track:1orn9GlxeBODSMfK1d0d92,0.366
670,0.00346,https://api.spotify.com/v1/audio-analysis/4WjH9Bzt3kx7z8kl0awxh4,0.723,176561,0.809,4WjH9Bzt3kx7z8kl0awxh4,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,https://api.spotify.com/v1/tracks/4WjH9Bzt3kx7z8kl0awxh4,audio_features,spotify:track:4WjH9Bzt3kx7z8kl0awxh4,0.274
671,0.0153,https://api.spotify.com/v1/audio-analysis/6lOWoTqVnAWXchddtTH31W,0.586,185863,0.624,6lOWoTqVnAWXchddtTH31W,1.78e-06,5,0.133,-5.946,1,0.113,68.976,4,https://api.spotify.com/v1/tracks/6lOWoTqVnAWXchddtTH31W,audio_features,spotify:track:6lOWoTqVnAWXchddtTH31W,0.267
672,0.00194,https://api.spotify.com/v1/audio-analysis/6tUgfsOa8PLkoede5nOR7D,0.919,219880,0.73,6tUgfsOa8PLkoede5nOR7D,8.51e-05,1,0.101,-6.581,1,0.088,95.044,4,https://api.spotify.com/v1/tracks/6tUgfsOa8PLkoede5nOR7D,audio_features,spotify:track:6tUgfsOa8PLkoede5nOR7D,0.189
673,0.437,https://api.spotify.com/v1/audio-analysis/4IEmXQgiWaEiKyLEq4Lejm,0.647,207493,0.722,4IEmXQgiWaEiKyLEq4Lejm,1.24e-06,8,0.144,-6.284,1,0.316,76.88,4,https://api.spotify.com/v1/tracks/4IEmXQgiWaEiKyLEq4Lejm,audio_features,spotify:track:4IEmXQgiWaEiKyLEq4Lejm,0.523
674,0.369,https://api.spotify.com/v1/audio-analysis/391Qga37h5AOup8XpM4j3m,0.681,211558,0.62,391Qga37h5AOup8XpM4j3m,0.0,7,0.147,-5.113,0,0.385,185.797,4,https://api.spotify.com/v1/tracks/391Qga37h5AOup8XpM4j3m,audio_features,spotify:track:391Qga37h5AOup8XpM4j3m,0.696
675,0.906,https://api.spotify.com/v1/audio-analysis/0ndln0GEXxhuwj3sVzFqXO,0.527,262373,0.346,0ndln0GEXxhuwj3sVzFqXO,0.0,4,0.0845,-7.539,1,0.0318,123.961,4,https://api.spotify.com/v1/tracks/0ndln0GEXxhuwj3sVzFqXO,audio_features,spotify:track:0ndln0GEXxhuwj3sVzFqXO,0.401
676,0.356,https://api.spotify.com/v1/audio-analysis/24Z16Y936uRTtv8ukJxc84,0.689,188507,0.685,24Z16Y936uRTtv8ukJxc84,0.00131,2,0.11,-5.406,1,0.334,74.861,4,https://api.spotify.com/v1/tracks/24Z16Y936uRTtv8ukJxc84,audio_features,spotify:track:24Z16Y936uRTtv8ukJxc84,0.101
677,0.754,https://api.spotify.com/v1/audio-analysis/1Xr6TpFlkxnsi2kfgHbffh,0.701,255960,0.669,1Xr6TpFlkxnsi2kfgHbffh,1.55e-06,5,0.121,-8.56,0,0.182,111.007,4,https://api.spotify.com/v1/tracks/1Xr6TpFlkxnsi2kfgHbffh,audio_features,spotify:track:1Xr6TpFlkxnsi2kfgHbffh,0.236
678,0.585,https://api.spotify.com/v1/audio-analysis/5pOMNsNG2w5dsxK5yQxwlQ,0.303,363533,0.593,5pOMNsNG2w5dsxK5yQxwlQ,1.15e-06,3,0.661,-10.411,1,0.0488,112.955,4,https://api.spotify.com/v1/tracks/5pOMNsNG2w5dsxK5yQxwlQ,audio_features,spotify:track:5pOMNsNG2w5dsxK5yQxwlQ,0.349
679,0.146,https://api.spotify.com/v1/audio-analysis/6QfPyKRfSQBb3ccajHioEm,0.852,167254,0.806,6QfPyKRfSQBb3ccajHioEm,0.0,2,0.157,-4.124,0,0.117,95.007,4,https://api.spotify.com/v1/tracks/6QfPyKRfSQBb3ccajHioEm,audio_features,spotify:track:6QfPyKRfSQBb3ccajHioEm,0.83
680,0.148,https://api.spotify.com/v1/audio-analysis/69CNBc8diXF0AYfd0fdP6W,0.841,304252,0.573,69CNBc8diXF0AYfd0fdP6W,0.0,7,0.107,-7.026,1,0.214,126.962,4,https://api.spotify.com/v1/tracks/69CNBc8diXF0AYfd0fdP6W,audio_features,spotify:track:69CNBc8diXF0AYfd0fdP6W,0.329
681,0.322,https://api.spotify.com/v1/audio-analysis/79fzoZLfu1drrTyJwTWD6b,0.734,287907,0.694,79fzoZLfu1drrTyJwTWD6b,0.0,4,0.463,-7.36,0,0.238,118.007,4,https://api.spotify.com/v1/tracks/79fzoZLfu1drrTyJwTWD6b,audio_features,spotify:track:79fzoZLfu1drrTyJwTWD6b,0.353
682,0.0843,https://api.spotify.com/v1/audio-analysis/5DwbrhdKbySbsXOo1zPlgG,0.789,237447,0.633,5DwbrhdKbySbsXOo1zPlgG,1.96e-06,10,0.0693,-7.293,1,0.0415,126.246,4,https://api.spotify.com/v1/tracks/5DwbrhdKbySbsXOo1zPlgG,audio_features,spotify:track:5DwbrhdKbySbsXOo1zPlgG,0.933
683,0.817,https://api.spotify.com/v1/audio-analysis/5MzXUNfn8AAcz4Z6j2KgTK,0.383,280757,0.43,5MzXUNfn8AAcz4Z6j2KgTK,1.04e-06,10,0.0869,-8.644,1,0.0302,107.005,4,https://api.spotify.com/v1/tracks/5MzXUNfn8AAcz4Z6j2KgTK,audio_features,spotify:track:5MzXUNfn8AAcz4Z6j2KgTK,0.174
684,0.818,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,0.546,260533,0.311,13HVjjWUZFaWilh2QUJKsP,1.65e-05,1,0.107,-10.396,1,0.0288,147.464,4,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,audio_features,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.246
685,0.881,https://api.spotify.com/v1/audio-analysis/7inXu0Eaeg02VsM8kHNvzM,0.603,155600,0.321,7inXu0Eaeg02VsM8kHNvzM,0.0,2,0.34,-11.489,1,0.0599,143.104,4,https://api.spotify.com/v1/tracks/7inXu0Eaeg02VsM8kHNvzM,audio_features,spotify:track:7inXu0Eaeg02VsM8kHNvzM,0.844
686,0.0784,https://api.spotify.com/v1/audio-analysis/4pdPtRcBmOSQDlJ3Fk945m,0.476,205947,0.718,4pdPtRcBmOSQDlJ3Fk945m,1.02e-05,8,0.122,-5.309,1,0.0576,199.864,4,https://api.spotify.com/v1/tracks/4pdPtRcBmOSQDlJ3Fk945m,audio_features,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,0.142
687,0.33,https://api.spotify.com/v1/audio-analysis/6mrKP2jyIQmM0rw6fQryjr,0.659,212120,0.716,6mrKP2jyIQmM0rw6fQryjr,0.0,5,0.173,-5.673,0,0.111,148.015,4,https://api.spotify.com/v1/tracks/6mrKP2jyIQmM0rw6fQryjr,audio_features,spotify:track:6mrKP2jyIQmM0rw6fQryjr,0.437
688,0.0581,https://api.spotify.com/v1/audio-analysis/5Qi8m2oYaWVMn9DPREHwg7,0.683,196453,0.466,5Qi8m2oYaWVMn9DPREHwg7,0.0,0,0.0783,-8.985,1,0.411,107.782,4,https://api.spotify.com/v1/tracks/5Qi8m2oYaWVMn9DPREHwg7,audio_features,spotify:track:5Qi8m2oYaWVMn9DPREHwg7,0.385
689,0.923,https://api.spotify.com/v1/audio-analysis/0or0gNaKAXYYCsOrpvRzAu,0.534,171728,0.218,0or0gNaKAXYYCsOrpvRzAu,0.0,10,0.0944,-11.16,0,0.111,76.715,4,https://api.spotify.com/v1/tracks/0or0gNaKAXYYCsOrpvRzAu,audio_features,spotify:track:0or0gNaKAXYYCsOrpvRzAu,0.345
690,0.203,https://api.spotify.com/v1/audio-analysis/0olqWCbKeAJQooXRoRjTCS,0.561,260253,0.549,0olqWCbKeAJQooXRoRjTCS,0.0,3,0.0995,-8.047,0,0.294,135.02,4,https://api.spotify.com/v1/tracks/0olqWCbKeAJQooXRoRjTCS,audio_features,spotify:track:0olqWCbKeAJQooXRoRjTCS,0.459
691,0.00325,https://api.spotify.com/v1/audio-analysis/04czWbqg96KSO8Szz8d0zp,0.592,176843,0.632,04czWbqg96KSO8Szz8d0zp,1.27e-06,0,0.116,-6.229,1,0.0766,105.734,4,https://api.spotify.com/v1/tracks/04czWbqg96KSO8Szz8d0zp,audio_features,spotify:track:04czWbqg96KSO8Szz8d0zp,0.229
692,0.554,https://api.spotify.com/v1/audio-analysis/1oHh0DAi8nJDORn90H97QA,0.554,228413,0.497,1oHh0DAi8nJDORn90H97QA,0.0,4,0.0871,-7.914,0,0.352,84.499,4,https://api.spotify.com/v1/tracks/1oHh0DAi8nJDORn90H97QA,audio_features,spotify:track:1oHh0DAi8nJDORn90H97QA,0.459
693,0.0375,https://api.spotify.com/v1/audio-analysis/0L7loeTIg6akW84aEQZpCT,0.746,166138,0.877,0L7loeTIg6akW84aEQZpCT,0.000833,9,0.233,-3.782,0,0.0666,107.985,4,https://api.spotify.com/v1/tracks/0L7loeTIg6akW84aEQZpCT,audio_features,spotify:track:0L7loeTIg6akW84aEQZpCT,0.751
694,0.0178,https://api.spotify.com/v1/audio-analysis/04CttTezSnv71USiiG9mIo,0.595,218447,0.662,04CttTezSnv71USiiG9mIo,0.0,11,0.0804,-6.858,0,0.0362,96.053,4,https://api.spotify.com/v1/tracks/04CttTezSnv71USiiG9mIo,audio_features,spotify:track:04CttTezSnv71USiiG9mIo,0.417
695,0.258,https://api.spotify.com/v1/audio-analysis/2rozzUGTRWqhTa2NzJAl8I,0.778,245467,0.783,2rozzUGTRWqhTa2NzJAl8I,0.0,8,0.231,-4.534,1,0.239,109.911,4,https://api.spotify.com/v1/tracks/2rozzUGTRWqhTa2NzJAl8I,audio_features,spotify:track:2rozzUGTRWqhTa2NzJAl8I,0.285
696,0.00549,https://api.spotify.com/v1/audio-analysis/6RcunYh727ddHarRJ4mTIj,0.755,224600,0.654,6RcunYh727ddHarRJ4mTIj,0.0,1,0.178,-6.786,0,0.048,99.984,4,https://api.spotify.com/v1/tracks/6RcunYh727ddHarRJ4mTIj,audio_features,spotify:track:6RcunYh727ddHarRJ4mTIj,0.537
697,0.494,https://api.spotify.com/v1/audio-analysis/1onfcprzpSGh2LqrBh17AA,0.523,200627,0.591,1onfcprzpSGh2LqrBh17AA,0.511,1,0.0788,-8.772,1,0.0543,173.94,4,https://api.spotify.com/v1/tracks/1onfcprzpSGh2LqrBh17AA,audio_features,spotify:track:1onfcprzpSGh2LqrBh17AA,0.195
698,0.0556,https://api.spotify.com/v1/audio-analysis/5g7sDjBhZ4I3gcFIpkrLuI,0.728,233653,0.697,5g7sDjBhZ4I3gcFIpkrLuI,0.0,5,0.282,-4.125,1,0.0456,143.986,4,https://api.spotify.com/v1/tracks/5g7sDjBhZ4I3gcFIpkrLuI,audio_features,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,0.87
699,0.0232,https://api.spotify.com/v1/audio-analysis/3up1uPuvL5vkfJ6aOeSRtD,0.83,188040,0.765,3up1uPuvL5vkfJ6aOeSRtD,0.0159,7,0.0754,-4.205,0,0.101,102.028,4,https://api.spotify.com/v1/tracks/3up1uPuvL5vkfJ6aOeSRtD,audio_features,spotify:track:3up1uPuvL5vkfJ6aOeSRtD,0.367
700,0.215,https://api.spotify.com/v1/audio-analysis/3nnxxoByJdFYR0TYHghqli,0.531,221986,0.68,3nnxxoByJdFYR0TYHghqli,0.0,3,0.14,-5.89,1,0.214,84.028,4,https://api.spotify.com/v1/tracks/3nnxxoByJdFYR0TYHghqli,audio_features,spotify:track:3nnxxoByJdFYR0TYHghqli,0.413
701,0.203,https://api.spotify.com/v1/audio-analysis/7n29no7Sz3JiKfovk2mdoe,0.872,199147,0.624,7n29no7Sz3JiKfovk2mdoe,0.0,2,0.0698,-6.49,1,0.287,126.001,4,https://api.spotify.com/v1/tracks/7n29no7Sz3JiKfovk2mdoe,audio_features,spotify:track:7n29no7Sz3JiKfovk2mdoe,0.358
702,0.134,https://api.spotify.com/v1/audio-analysis/2OALaHcDdKkjYEpAr0Qzab,0.655,181812,0.666,2OALaHcDdKkjYEpAr0Qzab,2.12e-05,5,0.0683,-5.309,1,0.0612,102.977,4,https://api.spotify.com/v1/tracks/2OALaHcDdKkjYEpAr0Qzab,audio_features,spotify:track:2OALaHcDdKkjYEpAr0Qzab,0.272
703,0.51,https://api.spotify.com/v1/audio-analysis/0bZXIae48CY5UZ6MKuNutR,0.819,202173,0.732,0bZXIae48CY5UZ6MKuNutR,0.0,10,0.113,-4.212,0,0.349,153.036,4,https://api.spotify.com/v1/tracks/0bZXIae48CY5UZ6MKuNutR,audio_features,spotify:track:0bZXIae48CY5UZ6MKuNutR,0.451
704,0.213,https://api.spotify.com/v1/audio-analysis/6uFsE1JgZ20EXyU0JQZbUR,0.773,211859,0.68,6uFsE1JgZ20EXyU0JQZbUR,1.57e-05,9,0.122,-6.378,0,0.141,128.062,4,https://api.spotify.com/v1/tracks/6uFsE1JgZ20EXyU0JQZbUR,audio_features,spotify:track:6uFsE1JgZ20EXyU0JQZbUR,0.497
705,0.078,https://api.spotify.com/v1/audio-analysis/6c12fBpCtuVIq8OFxT0A3S,0.716,196091,0.713,6c12fBpCtuVIq8OFxT0A3S,0.0331,8,0.0563,-6.246,1,0.0365,119.988,4,https://api.spotify.com/v1/tracks/6c12fBpCtuVIq8OFxT0A3S,audio_features,spotify:track:6c12fBpCtuVIq8OFxT0A3S,0.415
706,0.736,https://api.spotify.com/v1/audio-analysis/2Na0z2gfN67Rzf0vp74Wi3,0.519,305374,0.576,2Na0z2gfN67Rzf0vp74Wi3,0.0,4,0.371,-9.162,1,0.414,87.983,4,https://api.spotify.com/v1/tracks/2Na0z2gfN67Rzf0vp74Wi3,audio_features,spotify:track:2Na0z2gfN67Rzf0vp74Wi3,0.373
707,0.00704,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,0.698,326467,0.732,5Z01UMMf7V1o0MzF86s6WJ,0.000647,2,0.359,-4.522,1,0.266,171.431,4,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,0.0689
708,0.1,https://api.spotify.com/v1/audio-analysis/3SqvR3HYLlCTYzbDXJ52OC,0.433,268105,0.724,3SqvR3HYLlCTYzbDXJ52OC,0.0,5,0.0918,-6.126,0,0.0372,174.006,4,https://api.spotify.com/v1/tracks/3SqvR3HYLlCTYzbDXJ52OC,audio_features,spotify:track:3SqvR3HYLlCTYzbDXJ52OC,0.689
709,0.00631,https://api.spotify.com/v1/audio-analysis/04DysC7XwYiKJqYwGM8mkU,0.699,174907,0.668,04DysC7XwYiKJqYwGM8mkU,0.00011,9,0.12,-7.126,0,0.034,120.0,4,https://api.spotify.com/v1/tracks/04DysC7XwYiKJqYwGM8mkU,audio_features,spotify:track:04DysC7XwYiKJqYwGM8mkU,0.431
710,0.247,https://api.spotify.com/v1/audio-analysis/3zHq9ouUJQFQRf3cm1rRLu,0.262,252534,0.606,3zHq9ouUJQFQRf3cm1rRLu,0.0,8,0.125,-6.646,1,0.0484,189.857,4,https://api.spotify.com/v1/tracks/3zHq9ouUJQFQRf3cm1rRLu,audio_features,spotify:track:3zHq9ouUJQFQRf3cm1rRLu,0.275
711,0.591,https://api.spotify.com/v1/audio-analysis/6nxQdXa1uAL0rY72wPZu89,0.488,210293,0.762,6nxQdXa1uAL0rY72wPZu89,0.0,8,0.0763,-3.842,1,0.0865,123.889,4,https://api.spotify.com/v1/tracks/6nxQdXa1uAL0rY72wPZu89,audio_features,spotify:track:6nxQdXa1uAL0rY72wPZu89,0.709
712,0.0717,https://api.spotify.com/v1/audio-analysis/2aksifNn5ph8igDOkPBA02,0.509,224000,0.637,2aksifNn5ph8igDOkPBA02,1.08e-05,4,0.0789,-4.83,0,0.0471,172.006,3,https://api.spotify.com/v1/tracks/2aksifNn5ph8igDOkPBA02,audio_features,spotify:track:2aksifNn5ph8igDOkPBA02,0.378
713,0.835,https://api.spotify.com/v1/audio-analysis/3hB5DgAiMAQ4DzYbsMq1IT,0.609,233720,0.378,3hB5DgAiMAQ4DzYbsMq1IT,0.0,4,0.28,-9.828,1,0.438,100.418,4,https://api.spotify.com/v1/tracks/3hB5DgAiMAQ4DzYbsMq1IT,audio_features,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,0.515
714,0.317,https://api.spotify.com/v1/audio-analysis/4HeTbgW1dDHxE8LrNL5HDP,0.781,195000,0.42,4HeTbgW1dDHxE8LrNL5HDP,0.0,0,0.111,-9.725,0,0.304,127.801,4,https://api.spotify.com/v1/tracks/4HeTbgW1dDHxE8LrNL5HDP,audio_features,spotify:track:4HeTbgW1dDHxE8LrNL5HDP,0.603
715,0.133,https://api.spotify.com/v1/audio-analysis/1rIKgCH4H52lrvDcz50hS8,0.694,201122,0.712,1rIKgCH4H52lrvDcz50hS8,0.0,7,0.211,-3.923,0,0.046,98.022,4,https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8,audio_features,spotify:track:1rIKgCH4H52lrvDcz50hS8,0.799
716,0.588,https://api.spotify.com/v1/audio-analysis/5LYQSNHZxEA880URXFHg6h,0.499,264011,0.676,5LYQSNHZxEA880URXFHg6h,0.00484,0,0.358,-8.618,0,0.0582,99.979,4,https://api.spotify.com/v1/tracks/5LYQSNHZxEA880URXFHg6h,audio_features,spotify:track:5LYQSNHZxEA880URXFHg6h,0.295
717,0.785,https://api.spotify.com/v1/audio-analysis/6WgQjBNpjnEJbOKAa0OMpY,0.624,244280,0.541,6WgQjBNpjnEJbOKAa0OMpY,9.9e-05,2,0.289,-8.4,0,0.0427,140.034,4,https://api.spotify.com/v1/tracks/6WgQjBNpjnEJbOKAa0OMpY,audio_features,spotify:track:6WgQjBNpjnEJbOKAa0OMpY,0.354
718,0.18,https://api.spotify.com/v1/audio-analysis/2Pb0U8BxqEQ6N1dcaLpTXE,0.638,231973,0.807,2Pb0U8BxqEQ6N1dcaLpTXE,0.0,0,0.168,-5.975,1,0.412,125.644,3,https://api.spotify.com/v1/tracks/2Pb0U8BxqEQ6N1dcaLpTXE,audio_features,spotify:track:2Pb0U8BxqEQ6N1dcaLpTXE,0.797
719,0.412,https://api.spotify.com/v1/audio-analysis/6pSeZIGjpijuBpr8dIfQ11,0.83,149160,0.687,6pSeZIGjpijuBpr8dIfQ11,0.0,0,0.117,-7.237,0,0.131,131.858,4,https://api.spotify.com/v1/tracks/6pSeZIGjpijuBpr8dIfQ11,audio_features,spotify:track:6pSeZIGjpijuBpr8dIfQ11,0.314
720,0.108,https://api.spotify.com/v1/audio-analysis/2KkD7TsSOHyG8sXdhLkTf8,0.738,200520,0.747,2KkD7TsSOHyG8sXdhLkTf8,0.00644,8,0.113,-5.349,0,0.191,126.069,4,https://api.spotify.com/v1/tracks/2KkD7TsSOHyG8sXdhLkTf8,audio_features,spotify:track:2KkD7TsSOHyG8sXdhLkTf8,0.371
721,0.69,https://api.spotify.com/v1/audio-analysis/1Ylz8QTIwBUbO20z8VJyop,0.702,198395,0.815,1Ylz8QTIwBUbO20z8VJyop,0.000222,4,0.0888,-6.175,0,0.221,194.997,5,https://api.spotify.com/v1/tracks/1Ylz8QTIwBUbO20z8VJyop,audio_features,spotify:track:1Ylz8QTIwBUbO20z8VJyop,0.771
722,0.316,https://api.spotify.com/v1/audio-analysis/5f28RgABc0azP0kDbzewsW,0.711,208005,0.873,5f28RgABc0azP0kDbzewsW,4.41e-06,9,0.26,-3.699,0,0.0638,99.988,4,https://api.spotify.com/v1/tracks/5f28RgABc0azP0kDbzewsW,audio_features,spotify:track:5f28RgABc0azP0kDbzewsW,0.441
